Plot	Plot_bexis	Function_Name	Function_Year	Value	Year	Dataset_ID	Dataset_Version
HEW48	HEW48	productivity	productivity	0.28	4444	22846	4
HEW07	HEW7	productivity	productivity	0.58	4444	22846	4
HEW37	HEW37	productivity	productivity	0.42	4444	22846	4
AEW16	AEW16	productivity	productivity	NA	4444	22846	4
SEW16	SEW16	productivity	productivity	0.75	4444	22846	4
AEW46	AEW46	productivity	productivity	0.65	4444	22846	4
AEW05	AEW5	productivity	productivity	0.29	4444	22846	4
SEW46	SEW46	productivity	productivity	0.17	4444	22846	4
AEW35	AEW35	productivity	productivity	1.13	4444	22846	4
SEW05	SEW5	productivity	productivity	0.35	4444	22846	4
SEW35	SEW35	productivity	productivity	0.32	4444	22846	4
HEW15	HEW15	productivity	productivity	1.31	4444	22846	4
SEW24	SEW24	productivity	productivity	0.41	4444	22846	4
HEW04	HEW4	productivity	productivity	0.7	4444	22846	4
HEW34	HEW34	productivity	productivity	0.69	4444	22846	4
AEW13	AEW13	productivity	productivity	1.1	4444	22846	4
AEW43	AEW43	productivity	productivity	NA	4444	22846	4
HEW23	HEW23	productivity	productivity	0.61	4444	22846	4
AEW02	AEW2	productivity	productivity	1.52	4444	22846	4
SEW43	SEW43	productivity	productivity	0.44	4444	22846	4
AEW32	AEW32	productivity	productivity	1.15	4444	22846	4
SEW02	SEW2	productivity	productivity	1.19	4444	22846	4
HEW12	HEW12	productivity	productivity	0.52	4444	22846	4
HEW42	HEW42	productivity	productivity	0.49	4444	22846	4
AEW21	AEW21	productivity	productivity	0.44	4444	22846	4
SEW21	SEW21	productivity	productivity	0.77	4444	22846	4
HEW01	HEW1	productivity	productivity	0.94	4444	22846	4
SEW10	SEW10	productivity	productivity	1.41	4444	22846	4
AEW40	AEW40	productivity	productivity	0.38	4444	22846	4
SEW30	SEW30	productivity	productivity	0.65	4444	22846	4
HEW20	HEW20	productivity	productivity	0.66	4444	22846	4
SEW40	SEW40	productivity	productivity	0.37	4444	22846	4
HEW50	HEW50	productivity	productivity	0.75	4444	22846	4
SEW29	SEW29	productivity	productivity	0.57	4444	22846	4
HEW09	HEW9	productivity	productivity	NA	4444	22846	4
HEW39	HEW39	productivity	productivity	0.41	4444	22846	4
AEW18	AEW18	productivity	productivity	0.41	4444	22846	4
AEW48	AEW48	productivity	productivity	0.48	4444	22846	4
HEW28	HEW28	productivity	productivity	0.65	4444	22846	4
AEW07	AEW7	productivity	productivity	0.44	4444	22846	4
SEW48	SEW48	productivity	productivity	0.32	4444	22846	4
AEW37	AEW37	productivity	productivity	0.58	4444	22846	4
SEW07	SEW7	productivity	productivity	0.24	4444	22846	4
AEW26	AEW26	productivity	productivity	NA	4444	22846	4
HEW47	HEW47	productivity	productivity	0.49	4444	22846	4
SEW26	SEW26	productivity	productivity	0.43	4444	22846	4
HEW06	HEW6	productivity	productivity	0.5	4444	22846	4
AEW15	AEW15	productivity	productivity	NA	4444	22846	4
SEW15	SEW15	productivity	productivity	1.36	4444	22846	4
AEW45	AEW45	productivity	productivity	NA	4444	22846	4
HEW25	HEW25	productivity	productivity	0.48	4444	22846	4
AEW04	AEW4	productivity	productivity	NA	4444	22846	4
SEW45	SEW45	productivity	productivity	0.29	4444	22846	4
SEW04	SEW4	productivity	productivity	0.92	4444	22846	4
SEW34	SEW34	productivity	productivity	0.69	4444	22846	4
HEW14	HEW14	productivity	productivity	0.57	4444	22846	4
HEW44	HEW44	productivity	productivity	0.92	4444	22846	4
AEW23	AEW23	productivity	productivity	0.36	4444	22846	4
HEW33	HEW33	productivity	productivity	0.34	4444	22846	4
AEW12	AEW12	productivity	productivity	1.12	4444	22846	4
SEW12	SEW12	productivity	productivity	1.51	4444	22846	4
AEW42	AEW42	productivity	productivity	0.46	4444	22846	4
AEW01	AEW1	productivity	productivity	1.55	4444	22846	4
SEW42	SEW42	productivity	productivity	0.53	4444	22846	4
AEW31	AEW31	productivity	productivity	1.6	4444	22846	4
SEW01	SEW1	productivity	productivity	1.53	4444	22846	4
SEW31	SEW31	productivity	productivity	0.79	4444	22846	4
HEW11	HEW11	productivity	productivity	0.55	4444	22846	4
AEW20	AEW20	productivity	productivity	0.37	4444	22846	4
SEW20	SEW20	productivity	productivity	0.47	4444	22846	4
AEW50	AEW50	productivity	productivity	0.3	4444	22846	4
HEW30	HEW30	productivity	productivity	0.61	4444	22846	4
AEW09	AEW9	productivity	productivity	0.45	4444	22846	4
SEW50	SEW50	productivity	productivity	0.26	4444	22846	4
HEW22	HEW22	root_biomass	root_biomass_2011	8.161	2011	14448	3
SEW15	SEW15	root_biomass	root_biomass_2011	2.432	2011	14448	3
SEW05	SEW5	root_biomass	root_biomass_2011	5.442	2011	14448	3
HEW42	HEW42	root_biomass	root_biomass_2011	4.59	2011	14448	3
HEW09	HEW9	root_biomass	root_biomass_2011	4.974	2011	14448	3
HEW23	HEW23	root_biomass	root_biomass_2011	11.131	2011	14448	3
HEW24	HEW24	root_biomass	root_biomass_2011	6.56	2011	14448	3
HEW25	HEW25	root_biomass	root_biomass_2011	8.824	2011	14448	3
SEW14	SEW14	root_biomass	root_biomass_2011	0.982	2011	14448	3
HEW02	HEW2	root_biomass	root_biomass_2011	18.957	2011	14448	3
SEW07	SEW7	root_biomass	root_biomass_2011	4.592	2011	14448	3
SEW13	SEW13	root_biomass	root_biomass_2011	2.702	2011	14448	3
HEW12	HEW12	root_biomass	root_biomass_2011	11.872	2011	14448	3
SEW03	SEW3	root_biomass	root_biomass_2011	2.312	2011	14448	3
SEW28	SEW28	root_biomass	root_biomass_2011	2.872	2011	14448	3
AEW24	AEW24	root_biomass	root_biomass_2011	4.22	2011	14448	3
AEW25	AEW25	root_biomass	root_biomass_2011	6.872	2011	14448	3
SEW06	SEW6	root_biomass	root_biomass_2011	2.242	2011	14448	3
SEW10	SEW10	root_biomass	root_biomass_2011	4.952	2011	14448	3
SEW01	SEW1	root_biomass	root_biomass_2011	0.922	2011	14448	3
HEW15	HEW15	root_biomass	root_biomass_2011	7.746	2011	14448	3
HEW13	HEW13	root_biomass	root_biomass_2011	5.09	2011	14448	3
SEW23	SEW23	root_biomass	root_biomass_2011	2.972	2011	14448	3
AEW33	AEW33	root_biomass	root_biomass_2011	3.28	2011	14448	3
SEW30	SEW30	root_biomass	root_biomass_2011	1.562	2011	14448	3
SEW43	SEW43	root_biomass	root_biomass_2011	5.152	2011	14448	3
SEW22	SEW22	root_biomass	root_biomass_2011	2.542	2011	14448	3
AEW05	AEW5	root_biomass	root_biomass_2011	2.182	2011	14448	3
AEW32	AEW32	root_biomass	root_biomass_2011	6.416	2011	14448	3
HEW32	HEW32	root_biomass	root_biomass_2011	7.756	2011	14448	3
HEW35	HEW35	root_biomass	root_biomass_2011	3.737	2011	14448	3
AEW14	AEW14	root_biomass	root_biomass_2011	1.866	2011	14448	3
SEW34	SEW34	root_biomass	root_biomass_2011	1.662	2011	14448	3
HEW14	HEW14	root_biomass	root_biomass_2011	12.128	2011	14448	3
SEW04	SEW4	root_biomass	root_biomass_2011	0.356	2011	14448	3
SEW33	SEW33	root_biomass	root_biomass_2011	4.512	2011	14448	3
HEW10	HEW10	root_biomass	root_biomass_2011	6.757	2011	14448	3
AEW23	AEW23	root_biomass	root_biomass_2011	4.092	2011	14448	3
SEW29	SEW29	root_biomass	root_biomass_2011	2.982	2011	14448	3
AEW09	AEW9	root_biomass	root_biomass_2011	5.432	2011	14448	3
AEW22	AEW22	root_biomass	root_biomass_2011	1.43	2011	14448	3
SEW08	SEW8	root_biomass	root_biomass_2011	7.292	2011	14448	3
HEW08	HEW8	root_biomass	root_biomass_2011	3.804	2011	14448	3
SEW11	SEW11	root_biomass	root_biomass_2011	4.492	2011	14448	3
SEW31	SEW31	root_biomass	root_biomass_2011	4.452	2011	14448	3
HEW41	HEW41	root_biomass	root_biomass_2011	8.748	2011	14448	3
SEW41	SEW41	root_biomass	root_biomass_2011	7.202	2011	14448	3
AEW40	AEW40	root_biomass	root_biomass_2011	0.686	2011	14448	3
AEW30	AEW30	root_biomass	root_biomass_2011	2.16	2011	14448	3
AEW26	AEW26	root_biomass	root_biomass_2011	6.42	2011	14448	3
HEW37	HEW37	root_biomass	root_biomass_2011	3.679	2011	14448	3
SEW16	SEW16	root_biomass	root_biomass_2011	3.222	2011	14448	3
HEW26	HEW26	root_biomass	root_biomass_2011	3.586	2011	14448	3
HEW16	HEW16	root_biomass	root_biomass_2011	16.35	2011	14448	3
HEW36	HEW36	root_biomass	root_biomass_2011	12.3	2011	14448	3
SEW35	SEW35	root_biomass	root_biomass_2011	3.282	2011	14448	3
AEW35	AEW35	root_biomass	root_biomass_2011	2.23	2011	14448	3
SEW25	SEW25	root_biomass	root_biomass_2011	1.902	2011	14448	3
SEW45	SEW45	root_biomass	root_biomass_2011	5.012	2011	14448	3
AEW44	AEW44	root_biomass	root_biomass_2011	1.776	2011	14448	3
SEW24	SEW24	root_biomass	root_biomass_2011	1.852	2011	14448	3
SEW44	SEW44	root_biomass	root_biomass_2011	0.236	2011	14448	3
HEW34	HEW34	root_biomass	root_biomass_2011	8.534	2011	14448	3
AEW43	AEW43	root_biomass	root_biomass_2011	0.126	2011	14448	3
AEW13	AEW13	root_biomass	root_biomass_2011	1.122	2011	14448	3
HEW03	HEW3	root_biomass	root_biomass_2011	5.589	2011	14448	3
HEW43	HEW43	root_biomass	root_biomass_2011	21.982	2011	14448	3
SEW32	SEW32	root_biomass	root_biomass_2011	1.326	2011	14448	3
AEW42	AEW42	root_biomass	root_biomass_2011	0.956	2011	14448	3
SEW42	SEW42	root_biomass	root_biomass_2011	7.182	2011	14448	3
SEW02	SEW2	root_biomass	root_biomass_2011	6.402	2011	14448	3
AEW41	AEW41	root_biomass	root_biomass_2011	2.686	2011	14448	3
HEW11	HEW11	root_biomass	root_biomass_2011	9.343	2011	14448	3
HEW31	HEW31	root_biomass	root_biomass_2011	5.535	2011	14448	3
AEW10	AEW10	root_biomass	root_biomass_2011	1.302	2011	14448	3
AEW20	AEW20	root_biomass	root_biomass_2011	1.81	2011	14448	3
HEW27	HEW27	root_biomass	root_biomass_2011	4.314	2011	14448	3
AEW39	AEW39	root_biomass	root_biomass_2011	1.646	2011	14448	3
HEW30	HEW30	root_biomass	root_biomass_2011	7.044	2011	14448	3
AEW29	AEW29	root_biomass	root_biomass_2011	0.086	2011	14448	3
AEW19	AEW19	root_biomass	root_biomass_2011	3.512	2011	14448	3
HEW50	HEW50	root_biomass	root_biomass_2011	9.638	2011	14448	3
AEW28	AEW28	root_biomass	root_biomass_2011	1.23	2011	14448	3
AEW38	AEW38	root_biomass	root_biomass_2011	2.716	2011	14448	3
HEW49	HEW49	root_biomass	root_biomass_2011	6.22	2011	14448	3
SEW38	SEW38	root_biomass	root_biomass_2011	3.272	2011	14448	3
AEW27	AEW27	root_biomass	root_biomass_2011	4.952	2011	14448	3
HEW38	HEW38	root_biomass	root_biomass_2011	8.45	2011	14448	3
SEW27	SEW27	root_biomass	root_biomass_2011	1.952	2011	14448	3
HEW04	HEW4	root_biomass	root_biomass_2011	26.789	2011	14448	3
HEW17	HEW17	root_biomass	root_biomass_2011	8.678	2011	14448	3
AEW06	AEW6	root_biomass	root_biomass_2011	3.7	2011	14448	3
SEW36	SEW36	root_biomass	root_biomass_2011	4.702	2011	14448	3
SEW46	SEW46	root_biomass	root_biomass_2011	2.302	2011	14448	3
SEW26	SEW26	root_biomass	root_biomass_2011	3.602	2011	14448	3
AEW15	AEW15	root_biomass	root_biomass_2011	1.762	2011	14448	3
AEW45	AEW45	root_biomass	root_biomass_2011	4.516	2011	14448	3
AEW01	AEW1	root_biomass	root_biomass_2011	0.362	2011	14448	3
HEW05	HEW5	root_biomass	root_biomass_2011	10.94	2011	14448	3
HEW45	HEW45	root_biomass	root_biomass_2011	10.839	2011	14448	3
AEW34	AEW34	root_biomass	root_biomass_2011	0.036	2011	14448	3
SEW21	SEW21	root_biomass	root_biomass_2011	3.982	2011	14448	3
HEW21	HEW21	root_biomass	root_biomass_2011	5.637	2011	14448	3
HEW44	HEW44	root_biomass	root_biomass_2011	26.388	2011	14448	3
HEW51	HEW51	root_biomass	root_biomass_2011	NA	2011	14448	3
SEW09	SEW9	root_biomass	root_biomass_2011	5.182	2011	14448	3
HEW33	HEW33	root_biomass	root_biomass_2011	5.473	2011	14448	3
SEW12	SEW12	root_biomass	root_biomass_2011	3.702	2011	14448	3
AEW12	AEW12	root_biomass	root_biomass_2011	0.886	2011	14448	3
HEW29	HEW29	root_biomass	root_biomass_2011	4.127	2011	14448	3
HEW19	HEW19	root_biomass	root_biomass_2011	7.998	2011	14448	3
AEW21	AEW21	root_biomass	root_biomass_2011	3.022	2011	14448	3
AEW31	AEW31	root_biomass	root_biomass_2011	0.416	2011	14448	3
HEW28	HEW28	root_biomass	root_biomass_2011	2.845	2011	14448	3
HEW18	HEW18	root_biomass	root_biomass_2011	25.379	2011	14448	3
SEW17	SEW17	root_biomass	root_biomass_2011	5.452	2011	14448	3
SEW37	SEW37	root_biomass	root_biomass_2011	6.752	2011	14448	3
SEW47	SEW47	root_biomass	root_biomass_2011	6.772	2011	14448	3
HEW07	HEW7	root_biomass	root_biomass_2011	9.483	2011	14448	3
SEW50	SEW50	root_biomass	root_biomass_2011	3.905	2011	14448	3
HEW20	HEW20	root_biomass	root_biomass_2011	6.207	2011	14448	3
SEW19	SEW19	root_biomass	root_biomass_2011	9.592	2011	14448	3
HEW06	HEW6	root_biomass	root_biomass_2011	5.775	2011	14448	3
HEW46	HEW46	root_biomass	root_biomass_2011	5.86	2011	14448	3
AEW08	AEW8	root_biomass	root_biomass_2011	5.342	2011	14448	3
SEW18	SEW18	root_biomass	root_biomass_2011	9.762	2011	14448	3
AEW03	AEW3	root_biomass	root_biomass_2011	3.112	2011	14448	3
AEW04	AEW4	root_biomass	root_biomass_2011	0.836	2011	14448	3
SEW48	SEW48	root_biomass	root_biomass_2011	3.372	2011	14448	3
HEW01	HEW1	root_biomass	root_biomass_2011	6.541	2011	14448	3
AEW02	AEW2	root_biomass	root_biomass_2011	6.122	2011	14448	3
HEW48	HEW48	root_biomass	root_biomass_2011	4.536	2011	14448	3
AEW46	AEW46	root_biomass	root_biomass_2011	0.886	2011	14448	3
AEW36	AEW36	root_biomass	root_biomass_2011	12.382	2011	14448	3
AEW11	AEW11	root_biomass	root_biomass_2011	1.972	2011	14448	3
AEW50	AEW50	root_biomass	root_biomass_2011	5.66	2011	14448	3
SEW39	SEW39	root_biomass	root_biomass_2011	0.902	2011	14448	3
SEW49	SEW49	root_biomass	root_biomass_2011	1.802	2011	14448	3
AEW07	AEW7	root_biomass	root_biomass_2011	0.436	2011	14448	3
AEW47	AEW47	root_biomass	root_biomass_2011	0.626	2011	14448	3
AEW48	AEW48	root_biomass	root_biomass_2011	0.942	2011	14448	3
AEW18	AEW18	root_biomass	root_biomass_2011	1.38	2011	14448	3
HEW40	HEW40	root_biomass	root_biomass_2011	5.504	2011	14448	3
HEW47	HEW47	root_biomass	root_biomass_2011	6.964	2011	14448	3
SEW40	SEW40	root_biomass	root_biomass_2011	1.122	2011	14448	3
SEW20	SEW20	root_biomass	root_biomass_2011	4.572	2011	14448	3
AEW37	AEW37	root_biomass	root_biomass_2011	2.416	2011	14448	3
HEW39	HEW39	root_biomass	root_biomass_2011	11.22	2011	14448	3
AEW49	AEW49	root_biomass	root_biomass_2011	1.33	2011	14448	3
AEW16	AEW16	root_biomass	root_biomass_2011	4.842	2011	14448	3
AEW17	AEW17	root_biomass	root_biomass_2011	0.346	2011	14448	3
AEW24	AEW24	root_biomass	root_biomass_2014	151	2014	19326	5
SEW42	SEW42	root_biomass	root_biomass_2014	51.8	2014	19326	5
HEW13	HEW13	root_biomass	root_biomass_2014	39.8	2014	19326	5
AEW34	AEW34	root_biomass	root_biomass_2014	56.7	2014	19326	5
SEW46	SEW46	root_biomass	root_biomass_2014	16	2014	19326	5
SEW43	SEW43	root_biomass	root_biomass_2014	38	2014	19326	5
AEW26	AEW26	root_biomass	root_biomass_2014	118.1	2014	19326	5
AEW40	AEW40	root_biomass	root_biomass_2014	118	2014	19326	5
HEW46	HEW46	root_biomass	root_biomass_2014	55.7	2014	19326	5
AEW11	AEW11	root_biomass	root_biomass_2014	64.5	2014	19326	5
HEW12	HEW12	root_biomass	root_biomass_2014	31.3	2014	19326	5
AEW22	AEW22	root_biomass	root_biomass_2014	85.9	2014	19326	5
AEW20	AEW20	root_biomass	root_biomass_2014	69	2014	19326	5
AEW33	AEW33	root_biomass	root_biomass_2014	75.7	2014	19326	5
HEW08	HEW8	root_biomass	root_biomass_2014	30.1	2014	19326	5
AEW41	AEW41	root_biomass	root_biomass_2014	95.7	2014	19326	5
HEW02	HEW2	root_biomass	root_biomass_2014	48.9	2014	19326	5
HEW14	HEW14	root_biomass	root_biomass_2014	117.7	2014	19326	5
HEW21	HEW21	root_biomass	root_biomass_2014	42.1	2014	19326	5
AEW43	AEW43	root_biomass	root_biomass_2014	84.4	2014	19326	5
AEW44	AEW44	root_biomass	root_biomass_2014	110.7	2014	19326	5
SEW44	SEW44	root_biomass	root_biomass_2014	54.3	2014	19326	5
AEW25	AEW25	root_biomass	root_biomass_2014	118	2014	19326	5
SEW09	SEW9	root_biomass	root_biomass_2014	60.8	2014	19326	5
HEW16	HEW16	root_biomass	root_biomass_2014	77.9	2014	19326	5
AEW05	AEW5	root_biomass	root_biomass_2014	92.1	2014	19326	5
HEW15	HEW15	root_biomass	root_biomass_2014	54.4	2014	19326	5
AEW35	AEW35	root_biomass	root_biomass_2014	80	2014	19326	5
SEW15	SEW15	root_biomass	root_biomass_2014	1.9	2014	19326	5
HEW11	HEW11	root_biomass	root_biomass_2014	25.7	2014	19326	5
AEW04	AEW4	root_biomass	root_biomass_2014	101.2	2014	19326	5
SEW14	SEW14	root_biomass	root_biomass_2014	7.2	2014	19326	5
AEW30	AEW30	root_biomass	root_biomass_2014	136.9	2014	19326	5
HEW24	HEW24	root_biomass	root_biomass_2014	49.9	2014	19326	5
AEW13	AEW13	root_biomass	root_biomass_2014	57.6	2014	19326	5
AEW29	AEW29	root_biomass	root_biomass_2014	40	2014	19326	5
SEW47	SEW47	root_biomass	root_biomass_2014	18	2014	19326	5
AEW02	AEW2	root_biomass	root_biomass_2014	55.3	2014	19326	5
HEW23	HEW23	root_biomass	root_biomass_2014	65.7	2014	19326	5
HEW26	HEW26	root_biomass	root_biomass_2014	38.6	2014	19326	5
SEW12	SEW12	root_biomass	root_biomass_2014	5	2014	19326	5
AEW01	AEW1	root_biomass	root_biomass_2014	29.1	2014	19326	5
AEW14	AEW14	root_biomass	root_biomass_2014	79.8	2014	19326	5
SEW11	SEW11	root_biomass	root_biomass_2014	2	2014	19326	5
AEW10	AEW10	root_biomass	root_biomass_2014	109.6	2014	19326	5
HEW45	HEW45	root_biomass	root_biomass_2014	53.5	2014	19326	5
HEW07	HEW7	root_biomass	root_biomass_2014	41.6	2014	19326	5
HEW10	HEW10	root_biomass	root_biomass_2014	37.3	2014	19326	5
SEW13	SEW13	root_biomass	root_biomass_2014	8	2014	19326	5
HEW03	HEW3	root_biomass	root_biomass_2014	53.5	2014	19326	5
HEW20	HEW20	root_biomass	root_biomass_2014	66.6	2014	19326	5
HEW09	HEW9	root_biomass	root_biomass_2014	40	2014	19326	5
AEW32	AEW32	root_biomass	root_biomass_2014	72.3	2014	19326	5
HEW19	HEW19	root_biomass	root_biomass_2014	77.3	2014	19326	5
AEW38	AEW38	root_biomass	root_biomass_2014	124.4	2014	19326	5
AEW21	AEW21	root_biomass	root_biomass_2014	157	2014	19326	5
AEW27	AEW27	root_biomass	root_biomass_2014	71.5	2014	19326	5
HEW18	HEW18	root_biomass	root_biomass_2014	125.4	2014	19326	5
HEW42	HEW42	root_biomass	root_biomass_2014	22	2014	19326	5
AEW03	AEW3	root_biomass	root_biomass_2014	58.2	2014	19326	5
SEW48	SEW48	root_biomass	root_biomass_2014	17	2014	19326	5
HEW17	HEW17	root_biomass	root_biomass_2014	53.3	2014	19326	5
AEW39	AEW39	root_biomass	root_biomass_2014	99.4	2014	19326	5
AEW46	AEW46	root_biomass	root_biomass_2014	65.5	2014	19326	5
SEW16	SEW16	root_biomass	root_biomass_2014	24	2014	19326	5
HEW47	HEW47	root_biomass	root_biomass_2014	44.9	2014	19326	5
AEW15	AEW15	root_biomass	root_biomass_2014	43.2	2014	19326	5
AEW45	AEW45	root_biomass	root_biomass_2014	164.1	2014	19326	5
SEW36	SEW36	root_biomass	root_biomass_2014	18.6	2014	19326	5
HEW05	HEW5	root_biomass	root_biomass_2014	50.7	2014	19326	5
HEW36	HEW36	root_biomass	root_biomass_2014	56.3	2014	19326	5
HEW25	HEW25	root_biomass	root_biomass_2014	84.4	2014	19326	5
SEW21	SEW21	root_biomass	root_biomass_2014	6.8	2014	19326	5
HEW35	HEW35	root_biomass	root_biomass_2014	17.5	2014	19326	5
SEW35	SEW35	root_biomass	root_biomass_2014	16	2014	19326	5
AEW16	AEW16	root_biomass	root_biomass_2014	98	2014	19326	5
SEW24	SEW24	root_biomass	root_biomass_2014	15.5	2014	19326	5
SEW20	SEW20	root_biomass	root_biomass_2014	16.7	2014	19326	5
AEW12	AEW12	root_biomass	root_biomass_2014	55.4	2014	19326	5
AEW42	AEW42	root_biomass	root_biomass_2014	105	2014	19326	5
SEW23	SEW23	root_biomass	root_biomass_2014	18.5	2014	19326	5
SEW33	SEW33	root_biomass	root_biomass_2014	39	2014	19326	5
HEW22	HEW22	root_biomass	root_biomass_2014	69.5	2014	19326	5
AEW31	AEW31	root_biomass	root_biomass_2014	24.2	2014	19326	5
SEW02	SEW2	root_biomass	root_biomass_2014	4.9	2014	19326	5
SEW45	SEW45	root_biomass	root_biomass_2014	21.5	2014	19326	5
HEW01	HEW1	root_biomass	root_biomass_2014	55.5	2014	19326	5
SEW10	SEW10	root_biomass	root_biomass_2014	8	2014	19326	5
AEW23	AEW23	root_biomass	root_biomass_2014	117.7	2014	19326	5
HEW41	HEW41	root_biomass	root_biomass_2014	40.3	2014	19326	5
HEW27	HEW27	root_biomass	root_biomass_2014	44	2014	19326	5
AEW09	AEW9	root_biomass	root_biomass_2014	173	2014	19326	5
AEW28	AEW28	root_biomass	root_biomass_2014	118	2014	19326	5
SEW50	SEW50	root_biomass	root_biomass_2014	29.8	2014	19326	5
SEW19	SEW19	root_biomass	root_biomass_2014	28.4	2014	19326	5
SEW08	SEW8	root_biomass	root_biomass_2014	24.1	2014	19326	5
HEW29	HEW29	root_biomass	root_biomass_2014	30.7	2014	19326	5
SEW39	SEW39	root_biomass	root_biomass_2014	15	2014	19326	5
HEW32	HEW32	root_biomass	root_biomass_2014	50.5	2014	19326	5
AEW17	AEW17	root_biomass	root_biomass_2014	80.4	2014	19326	5
AEW47	AEW47	root_biomass	root_biomass_2014	88.5	2014	19326	5
SEW17	SEW17	root_biomass	root_biomass_2014	10	2014	19326	5
AEW06	AEW6	root_biomass	root_biomass_2014	88	2014	19326	5
SEW04	SEW4	root_biomass	root_biomass_2014	29	2014	19326	5
AEW36	AEW36	root_biomass	root_biomass_2014	215.2	2014	19326	5
SEW37	SEW37	root_biomass	root_biomass_2014	21.8	2014	19326	5
HEW37	HEW37	root_biomass	root_biomass_2014	48.6	2014	19326	5
AEW49	AEW49	root_biomass	root_biomass_2014	85.9	2014	19326	5
SEW40	SEW40	root_biomass	root_biomass_2014	21.6	2014	19326	5
SEW26	SEW26	root_biomass	root_biomass_2014	20	2014	19326	5
SEW22	SEW22	root_biomass	root_biomass_2014	10.5	2014	19326	5
SEW49	SEW49	root_biomass	root_biomass_2014	12	2014	19326	5
SEW25	SEW25	root_biomass	root_biomass_2014	22.1	2014	19326	5
HEW04	HEW4	root_biomass	root_biomass_2014	125.8	2014	19326	5
HEW28	HEW28	root_biomass	root_biomass_2014	24.7	2014	19326	5
SEW01	SEW1	root_biomass	root_biomass_2014	12	2014	19326	5
SEW41	SEW41	root_biomass	root_biomass_2014	40	2014	19326	5
AEW50	AEW50	root_biomass	root_biomass_2014	41.5	2014	19326	5
HEW34	HEW34	root_biomass	root_biomass_2014	36.9	2014	19326	5
SEW03	SEW3	root_biomass	root_biomass_2014	5.7	2014	19326	5
HEW06	HEW6	root_biomass	root_biomass_2014	42.9	2014	19326	5
SEW07	SEW7	root_biomass	root_biomass_2014	24	2014	19326	5
HEW43	HEW43	root_biomass	root_biomass_2014	138	2014	19326	5
AEW18	AEW18	root_biomass	root_biomass_2014	60	2014	19326	5
HEW50	HEW50	root_biomass	root_biomass_2014	39.9	2014	19326	5
SEW32	SEW32	root_biomass	root_biomass_2014	5.1	2014	19326	5
AEW07	AEW7	root_biomass	root_biomass_2014	72.2	2014	19326	5
HEW49	HEW49	root_biomass	root_biomass_2014	26.4	2014	19326	5
SEW38	SEW38	root_biomass	root_biomass_2014	12.2	2014	19326	5
HEW48	HEW48	root_biomass	root_biomass_2014	36.5	2014	19326	5
HEW38	HEW38	root_biomass	root_biomass_2014	40.9	2014	19326	5
AEW19	AEW19	root_biomass	root_biomass_2014	95	2014	19326	5
HEW30	HEW30	root_biomass	root_biomass_2014	50.9	2014	19326	5
HEW44	HEW44	root_biomass	root_biomass_2014	117.2	2014	19326	5
SEW18	SEW18	root_biomass	root_biomass_2014	8.4	2014	19326	5
AEW08	AEW8	root_biomass	root_biomass_2014	110.7	2014	19326	5
SEW06	SEW6	root_biomass	root_biomass_2014	115.2	2014	19326	5
HEW39	HEW39	root_biomass	root_biomass_2014	39.9	2014	19326	5
AEW37	AEW37	root_biomass	root_biomass_2014	125	2014	19326	5
SEW05	SEW5	root_biomass	root_biomass_2014	15	2014	19326	5
SEW27	SEW27	root_biomass	root_biomass_2014	9	2014	19326	5
SEW34	SEW34	root_biomass	root_biomass_2014	19.6	2014	19326	5
HEW51	HEW51	root_biomass	root_biomass_2014	NA	2014	19326	5
HEW31	HEW31	root_biomass	root_biomass_2014	28.9	2014	19326	5
SEW30	SEW30	root_biomass	root_biomass_2014	20.9	2014	19326	5
HEW33	HEW33	root_biomass	root_biomass_2014	51.9	2014	19326	5
SEW31	SEW31	root_biomass	root_biomass_2014	7.8	2014	19326	5
AEW48	AEW48	root_biomass	root_biomass_2014	115	2014	19326	5
SEW29	SEW29	root_biomass	root_biomass_2014	8.8	2014	19326	5
HEW40	HEW40	root_biomass	root_biomass_2014	35.4	2014	19326	5
SEW28	SEW28	root_biomass	root_biomass_2014	27	2014	19326	5
AEW25	AEW25	root_biomass	root_biomass_2017	139.84	2017	23886	6
AEW02	AEW2	root_biomass	root_biomass_2017	70.33	2017	23886	6
SEW11	SEW11	root_biomass	root_biomass_2017	10.6	2017	23886	6
SEW46	SEW46	root_biomass	root_biomass_2017	22.6	2017	23886	6
AEW03	AEW3	root_biomass	root_biomass_2017	51.91	2017	23886	6
AEW04	AEW4	root_biomass	root_biomass_2017	68.66	2017	23886	6
SEW04	SEW4	root_biomass	root_biomass_2017	11.04	2017	23886	6
SEW42	SEW42	root_biomass	root_biomass_2017	64.17	2017	23886	6
HEW37	HEW37	root_biomass	root_biomass_2017	34.3	2017	23886	6
HEW47	HEW47	root_biomass	root_biomass_2017	59.3	2017	23886	6
SEW16	SEW16	root_biomass	root_biomass_2017	22.64	2017	23886	6
SEW14	SEW14	root_biomass	root_biomass_2017	6.08	2017	23886	6
HEW26	HEW26	root_biomass	root_biomass_2017	46.6	2017	23886	6
HEW36	HEW36	root_biomass	root_biomass_2017	53.6	2017	23886	6
HEW32	HEW32	root_biomass	root_biomass_2017	58.5	2017	23886	6
SEW45	SEW45	root_biomass	root_biomass_2017	22.96	2017	23886	6
HEW35	HEW35	root_biomass	root_biomass_2017	75.9	2017	23886	6
